"LAF","ST","AST","REV-ST","REV-AST","TMP","start_time","depth_m","datetime","label","leg"
103.052,2897.98,2548.3,4211.38,3705.86,11.096,"2026-07-02T12:00:27.439Z",63.948,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
103.306,2897.84,2548.22,4212.97,3707.3,11.099,"2026-07-02T12:00:27.439Z",63.694,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
103.56,2896.65,2547.18,4214.37,3708.56,11.1,"2026-07-02T12:00:27.439Z",63.44,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
103.814,2896.71,2547.16,4214.08,3708.58,11.103,"2026-07-02T12:00:27.439Z",63.186,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
104.068,2897.6,2547.81,4214.46,3709.25,11.107,"2026-07-02T12:00:27.439Z",62.932,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
104.323,2897.04,2547.27,4216.47,3711.03,11.106,"2026-07-02T12:00:27.439Z",62.677,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
104.577,2895.46,2546.14,4217.23,3711.58,11.111,"2026-07-02T12:00:27.439Z",62.423,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
104.831,2895.73,2546.54,4216.16,3710.74,11.119,"2026-07-02T12:00:27.439Z",62.169,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
105.085,2897.13,2547.62,4216.57,3711.17,11.116,"2026-07-02T12:00:27.439Z",61.915,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
105.339,2897.04,2547.4,4218.95,3713.15,11.108,"2026-07-02T12:00:27.439Z",61.661,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
105.594,2896.09,2546.66,4220.32,3714.42,11.113,"2026-07-02T12:00:27.439Z",61.406,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
105.848,2896.33,2546.96,4220.41,3714.64,11.119,"2026-07-02T12:00:27.439Z",61.152,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
106.102,2896.42,2547.2,4221.13,3715.25,11.124,"2026-07-02T12:00:27.439Z",60.898,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
106.356,2895.25,2546.31,4221.89,3715.74,11.124,"2026-07-02T12:00:27.439Z",60.644,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
106.61,2894.56,2545.72,4221.21,3715.15,11.125,"2026-07-02T12:00:27.439Z",60.39,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
106.865,2894.89,2545.85,4220.51,3714.73,11.124,"2026-07-02T12:00:27.439Z",60.135,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
107.119,2894.52,2545.36,4221.36,3715.5,11.119,"2026-07-02T12:00:27.439Z",59.881,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
107.373,2893.17,2544.16,4222.09,3716,11.115,"2026-07-02T12:00:27.439Z",59.627,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
107.627,2892.49,2543.7,4221.62,3715.52,11.119,"2026-07-02T12:00:27.439Z",59.373,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
107.881,2892.31,2543.79,4221.42,3715.5,11.131,"2026-07-02T12:00:27.439Z",59.119,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
108.136,2891.09,2542.94,4222.13,3716.23,11.14,"2026-07-02T12:00:27.439Z",58.864,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
108.39,2889.91,2541.65,4221.95,3716.24,11.135,"2026-07-02T12:00:27.439Z",58.61,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
108.644,2890.54,2541.85,4220.82,3715.61,11.132,"2026-07-02T12:00:27.439Z",58.356,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
108.898,2891.43,2542.66,4221.25,3716.09,11.136,"2026-07-02T12:00:27.439Z",58.102,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
109.152,2890.72,2542.25,4223.23,3717.6,11.137,"2026-07-02T12:00:27.439Z",57.848,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
109.407,2889.67,2541.46,4224.03,3718.29,11.141,"2026-07-02T12:00:27.439Z",57.593,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
109.661,2889.49,2541.44,4223.54,3718.02,11.149,"2026-07-02T12:00:27.439Z",57.339,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
109.915,2889.2,2541.2,4224.16,3718.56,11.15,"2026-07-02T12:00:27.439Z",57.085,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
110.169,2887.75,2539.98,4225.46,3719.74,11.152,"2026-07-02T12:00:27.439Z",56.831,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
110.423,2886.86,2538.74,4225.41,3719.56,11.134,"2026-07-02T12:00:27.439Z",56.577,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
110.678,2887.32,2538.15,4224.91,3718.04,11.077,"2026-07-02T12:00:27.439Z",56.322,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
110.932,2887.37,2537.08,4225.56,3716.38,10.99,"2026-07-02T12:00:27.439Z",56.068,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
111.186,2885.96,2535.06,4225.83,3714.58,10.918,"2026-07-02T12:00:27.439Z",55.814,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
111.44,2885.49,2534.26,4224.78,3713.08,10.893,"2026-07-02T12:00:27.439Z",55.56,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
111.694,2886.72,2535.34,4224.55,3713.2,10.9,"2026-07-02T12:00:27.439Z",55.306,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
111.949,2886.88,2535.87,4226.39,3714.91,10.915,"2026-07-02T12:00:27.439Z",55.051,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
112.203,2885.65,2535.15,4227.53,3715.92,10.927,"2026-07-02T12:00:27.439Z",54.797,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
112.457,2885.96,2535.12,4226.91,3715.58,10.922,"2026-07-02T12:00:27.439Z",54.543,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
112.711,2887.31,2535.96,4227.46,3716.01,10.909,"2026-07-02T12:00:27.439Z",54.289,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
112.965,2886.55,2535.3,4229.65,3717.52,10.9,"2026-07-02T12:00:27.439Z",54.035,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
113.22,2884.49,2533.66,4229.8,3717.59,10.904,"2026-07-02T12:00:27.439Z",53.78,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
113.474,2884.83,2533.78,4227.58,3716.15,10.91,"2026-07-02T12:00:27.439Z",53.526,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
113.728,2886.27,2534.85,4227.24,3716.26,10.912,"2026-07-02T12:00:27.439Z",53.272,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
113.982,2885.44,2534.22,4229.7,3718.2,10.911,"2026-07-02T12:00:27.439Z",53.018,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
114.236,2883.36,2532.49,4230.83,3718.92,10.908,"2026-07-02T12:00:27.439Z",52.764,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
114.491,2882.75,2531.93,4229.5,3718.04,10.914,"2026-07-02T12:00:27.439Z",52.509,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
114.745,2882.67,2532.09,4228.99,3718,10.93,"2026-07-02T12:00:27.439Z",52.255,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
114.999,2881.69,2531.49,4230.11,3718.96,10.939,"2026-07-02T12:00:27.439Z",52.001,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
115.253,2880.79,2530.52,4230.58,3719.21,10.929,"2026-07-02T12:00:27.439Z",51.747,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
115.507,2881.32,2530.5,4230.22,3719.11,10.917,"2026-07-02T12:00:27.439Z",51.493,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
115.762,2881.8,2530.77,4230.96,3719.95,10.917,"2026-07-02T12:00:27.439Z",51.238,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
116.016,2881.18,2530.33,4232.35,3721.06,10.918,"2026-07-02T12:00:27.439Z",50.984,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
116.27,2880.98,2530.13,4232.79,3721.47,10.917,"2026-07-02T12:00:27.439Z",50.73,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
116.524,2881.57,2530.5,4233.34,3722.12,10.917,"2026-07-02T12:00:27.439Z",50.476,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
116.778,2880.95,2530.04,4234.68,3723.33,10.92,"2026-07-02T12:00:27.439Z",50.222,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
117.033,2879.57,2528.97,4235.07,3723.72,10.926,"2026-07-02T12:00:27.439Z",49.967,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
117.287,2880.07,2529.17,4234.28,3723.33,10.925,"2026-07-02T12:00:27.439Z",49.713,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
117.541,2881.51,2530.32,4234.94,3724.24,10.928,"2026-07-02T12:00:27.439Z",49.459,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
117.795,2881.39,2530.38,4237.72,3726.65,10.933,"2026-07-02T12:00:27.439Z",49.205,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
118.049,2880.68,2529.68,4239.76,3728.42,10.93,"2026-07-02T12:00:27.439Z",48.951,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
118.304,2881.41,2530.03,4240.38,3729.36,10.929,"2026-07-02T12:00:27.439Z",48.696,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
118.558,2882.29,2530.47,4241.88,3730.8,10.921,"2026-07-02T12:00:27.439Z",48.442,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
118.812,2881.39,2529.44,4243.88,3732.02,10.901,"2026-07-02T12:00:27.439Z",48.188,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
119.066,2880.2,2528.29,4244.28,3731.74,10.883,"2026-07-02T12:00:27.439Z",47.934,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
119.32,2880.37,2528.3,4243.86,3731.02,10.871,"2026-07-02T12:00:27.439Z",47.68,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
119.575,2880.31,2528.4,4244.64,3731.42,10.869,"2026-07-02T12:00:27.439Z",47.425,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
119.829,2878.59,2527.1,4245.52,3732.14,10.875,"2026-07-02T12:00:27.439Z",47.171,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
120.083,2877.21,2526.02,4244.6,3731.68,10.887,"2026-07-02T12:00:27.439Z",46.917,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
120.337,2877.76,2526.44,4243.57,3731.16,10.894,"2026-07-02T12:00:27.439Z",46.663,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
120.591,2878.19,2526.71,4244.82,3732.32,10.891,"2026-07-02T12:00:27.439Z",46.409,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
120.846,2877.01,2525.73,4246.56,3733.75,10.891,"2026-07-02T12:00:27.439Z",46.154,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
121.1,2875.98,2524.92,4246.45,3733.73,10.896,"2026-07-02T12:00:27.439Z",45.9,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
121.354,2875.75,2524.72,4245.66,3733.15,10.899,"2026-07-02T12:00:27.439Z",45.646,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
121.608,2875.02,2524.14,4245.46,3732.92,10.9,"2026-07-02T12:00:27.439Z",45.392,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
121.862,2874.15,2523.18,4244.98,3732.64,10.896,"2026-07-02T12:00:27.439Z",45.138,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
122.117,2874.87,2523.35,4244.43,3732.42,10.887,"2026-07-02T12:00:27.439Z",44.883,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
122.371,2875.69,2523.87,4245.56,3733.32,10.878,"2026-07-02T12:00:27.439Z",44.629,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
122.625,2874.66,2523.29,4247.3,3734.63,10.884,"2026-07-02T12:00:27.439Z",44.375,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
122.879,2873.73,2522.61,4247.14,3734.68,10.892,"2026-07-02T12:00:27.439Z",44.121,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
123.133,2874.72,2523.19,4246.49,3734.2,10.885,"2026-07-02T12:00:27.439Z",43.867,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
123.388,2875.6,2523.87,4248.01,3735.1,10.872,"2026-07-02T12:00:27.439Z",43.612,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
123.642,2874.92,2523.32,4250.41,3736.78,10.864,"2026-07-02T12:00:27.439Z",43.358,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
123.896,2874.87,2523.08,4251.15,3737.3,10.855,"2026-07-02T12:00:27.439Z",43.104,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
124.15,2875.9,2523.67,4251.21,3737.38,10.845,"2026-07-02T12:00:27.439Z",42.85,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
124.404,2875.57,2523.43,4252.18,3738.21,10.846,"2026-07-02T12:00:27.439Z",42.596,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
124.659,2873.91,2522.25,4252.45,3738.36,10.853,"2026-07-02T12:00:27.439Z",42.341,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
124.913,2873.65,2522.06,4251.05,3737.26,10.858,"2026-07-02T12:00:27.439Z",42.087,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
125.167,2874.47,2522.68,4250.71,3737.2,10.859,"2026-07-02T12:00:27.439Z",41.833,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
125.421,2873.79,2522.17,4252.68,3738.8,10.86,"2026-07-02T12:00:27.439Z",41.579,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
125.675,2872.21,2520.74,4253.83,3739.54,10.852,"2026-07-02T12:00:27.439Z",41.325,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
125.93,2872.18,2520.38,4252.96,3738.92,10.844,"2026-07-02T12:00:27.439Z",41.07,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
126.184,2872.62,2520.83,4252.92,3739.26,10.854,"2026-07-02T12:00:27.439Z",40.816,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
126.438,2871.66,2520.32,4254.41,3740.62,10.867,"2026-07-02T12:00:27.439Z",40.562,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
126.692,2870.5,2519.44,4254.94,3740.93,10.868,"2026-07-02T12:00:27.439Z",40.308,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
126.946,2871.01,2519.67,4254.42,3740.79,10.868,"2026-07-02T12:00:27.439Z",40.054,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
127.201,2871.73,2520.14,4255.22,3741.94,10.872,"2026-07-02T12:00:27.439Z",39.799,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
127.455,2870.56,2518.99,4257.12,3743.48,10.865,"2026-07-02T12:00:27.439Z",39.545,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
127.709,2868.95,2517.38,4257.55,3743.59,10.853,"2026-07-02T12:00:27.439Z",39.291,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
127.963,2868.88,2517.42,4256.69,3742.95,10.859,"2026-07-02T12:00:27.439Z",39.037,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
128.217,2869.1,2517.67,4257.24,3743.55,10.863,"2026-07-02T12:00:27.439Z",38.783,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
128.472,2868.17,2516.69,4258.77,3744.73,10.854,"2026-07-02T12:00:27.439Z",38.528,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
128.726,2867.22,2515.98,4258.9,3744.81,10.858,"2026-07-02T12:00:27.439Z",38.274,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
128.98,2867.36,2516.23,4258.58,3744.87,10.87,"2026-07-02T12:00:27.439Z",38.02,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
129.234,2867.61,2516.11,4259.58,3746.07,10.865,"2026-07-02T12:00:27.439Z",37.766,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
129.488,2866.84,2515.27,4260.6,3746.91,10.859,"2026-07-02T12:00:27.439Z",37.512,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
129.743,2866.48,2515.12,4260.44,3746.62,10.86,"2026-07-02T12:00:27.439Z",37.257,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
129.997,2867.2,2516.03,4260.64,3746.98,10.874,"2026-07-02T12:00:27.439Z",37.003,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
130.251,2867.8,2516.4,4262.4,3748.77,10.874,"2026-07-02T12:00:27.439Z",36.749,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
130.505,2867.75,2515.92,4264.38,3750.64,10.862,"2026-07-02T12:00:27.439Z",36.495,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
130.759,2867.64,2515.64,4265.51,3751.96,10.864,"2026-07-02T12:00:27.439Z",36.241,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
131.014,2866.94,2515.23,4266.36,3753.3,10.884,"2026-07-02T12:00:27.439Z",35.986,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
131.268,2865.25,2514.15,4266.72,3754.6,10.919,"2026-07-02T12:00:27.439Z",35.732,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
131.522,2864.8,2513.57,4265.94,3755.75,10.954,"2026-07-02T12:00:27.439Z",35.478,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
131.776,2866.4,2514.74,4266.05,3758.21,10.998,"2026-07-02T12:00:27.439Z",35.224,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
132.03,2867.36,2515.92,4268.92,3762.54,11.05,"2026-07-02T12:00:27.439Z",34.97,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
132.285,2865.94,2515.38,4271.96,3766.51,11.102,"2026-07-02T12:00:27.439Z",34.715,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
132.539,2864.56,2514.63,4272.14,3768.07,11.149,"2026-07-02T12:00:27.439Z",34.461,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
132.793,2864.75,2515.63,4270.97,3768.63,11.212,"2026-07-02T12:00:27.439Z",34.207,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
133.047,2865.21,2517.16,4271.34,3770.58,11.285,"2026-07-02T12:00:27.439Z",33.953,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
133.301,2864.61,2517.66,4272.58,3773.13,11.352,"2026-07-02T12:00:27.439Z",33.699,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
133.556,2863.93,2517.66,4272.85,3774.56,11.398,"2026-07-02T12:00:27.439Z",33.444,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
133.81,2863.93,2517.77,4272.85,3775.34,11.419,"2026-07-02T12:00:27.439Z",33.19,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
134.064,2864.1,2517.38,4273.69,3776.27,11.406,"2026-07-02T12:00:27.439Z",32.936,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
134.318,2864.4,2516.8,4274.54,3776.77,11.372,"2026-07-02T12:00:27.439Z",32.682,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
134.572,2865.14,2516.98,4275.24,3777.06,11.349,"2026-07-02T12:00:27.439Z",32.428,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
134.827,2865.64,2517.49,4276.8,3778.06,11.343,"2026-07-02T12:00:27.439Z",32.173,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
135.081,2865.24,2517.15,4278.49,3779.1,11.333,"2026-07-02T12:00:27.439Z",31.919,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
135.335,2864.81,2516.38,4278.67,3779.08,11.316,"2026-07-02T12:00:27.439Z",31.665,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
135.589,2865.38,2516.22,4278.36,3778.77,11.294,"2026-07-02T12:00:27.439Z",31.411,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
135.843,2865.71,2516.12,4279.51,3779.29,11.269,"2026-07-02T12:00:27.439Z",31.157,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
136.098,2864.79,2514.88,4281.04,3779.67,11.233,"2026-07-02T12:00:27.439Z",30.902,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
136.352,2864.4,2514.1,4281.11,3778.97,11.202,"2026-07-02T12:00:27.439Z",30.648,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
136.606,2865.23,2514.64,4281.15,3778.57,11.186,"2026-07-02T12:00:27.439Z",30.394,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
136.86,2865.14,2514.57,4282.95,3779.79,11.178,"2026-07-02T12:00:27.439Z",30.14,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
137.114,2863.87,2513.32,4284.76,3781.12,11.168,"2026-07-02T12:00:27.439Z",29.886,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
137.369,2863.82,2512.95,4284.55,3781.34,11.166,"2026-07-02T12:00:27.439Z",29.631,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
137.623,2864.73,2513.71,4284.37,3781.68,11.176,"2026-07-02T12:00:27.439Z",29.377,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
137.877,2864.16,2513.37,4285.77,3782.74,11.177,"2026-07-02T12:00:27.439Z",29.123,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
138.131,2861.95,2511.55,4286.32,3782.81,11.172,"2026-07-02T12:00:27.439Z",28.869,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
138.385,2860.69,2510.18,4284.52,3781.24,11.163,"2026-07-02T12:00:27.439Z",28.615,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
138.64,2860.89,2509.92,4282.98,3780.29,11.158,"2026-07-02T12:00:27.439Z",28.36,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
138.894,2860.65,2509.49,4283.3,3780.65,11.152,"2026-07-02T12:00:27.439Z",28.106,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
139.148,2859.64,2508.48,4283.53,3780.7,11.145,"2026-07-02T12:00:27.439Z",27.852,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
139.402,2859.3,2508.09,4282.86,3780.04,11.14,"2026-07-02T12:00:27.439Z",27.598,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
139.656,2859.27,2508.07,4283.14,3779.91,11.132,"2026-07-02T12:00:27.439Z",27.344,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
139.911,2858.35,2507.09,4284.32,3780.06,11.106,"2026-07-02T12:00:27.439Z",27.089,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
140.165,2857.77,2506.33,4284.35,3779.39,11.083,"2026-07-02T12:00:27.439Z",26.835,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
140.419,2858.29,2506.65,4284.19,3779.11,11.075,"2026-07-02T12:00:27.439Z",26.581,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
140.673,2858.85,2507.19,4285.8,3780.45,11.075,"2026-07-02T12:00:27.439Z",26.327,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
140.927,2858.61,2506.99,4287.64,3781.78,11.069,"2026-07-02T12:00:27.439Z",26.073,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
141.182,2858.48,2506.72,4287.79,3781.56,11.056,"2026-07-02T12:00:27.439Z",25.818,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
141.436,2858.61,2506.99,4287.67,3781.06,11.052,"2026-07-02T12:00:27.439Z",25.564,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
141.69,2858.09,2506.68,4288.67,3781.45,11.046,"2026-07-02T12:00:27.439Z",25.31,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
141.944,2857.28,2505.83,4289.38,3781.71,11.033,"2026-07-02T12:00:27.439Z",25.056,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
142.198,2857.41,2505.9,4289.37,3781.55,11.029,"2026-07-02T12:00:27.439Z",24.802,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
142.453,2858.01,2506.49,4290.29,3781.69,11.016,"2026-07-02T12:00:27.439Z",24.547,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
142.707,2857.42,2506.05,4292.18,3782.33,10.996,"2026-07-02T12:00:27.439Z",24.293,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
142.961,2856.42,2505.04,4292.83,3782.42,10.981,"2026-07-02T12:00:27.439Z",24.039,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
143.215,2856.51,2505.13,4291.82,3781.17,10.973,"2026-07-02T12:00:27.439Z",23.785,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
143.469,2856.62,2505.53,4291.13,3779.83,10.967,"2026-07-02T12:00:27.439Z",23.531,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
143.724,2855.5,2504.72,4291.35,3779.2,10.954,"2026-07-02T12:00:27.439Z",23.276,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
143.978,2854.49,2503.79,4290.8,3778.16,10.941,"2026-07-02T12:00:27.439Z",23.022,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
144.232,2854.66,2503.81,4289.72,3776.83,10.928,"2026-07-02T12:00:27.439Z",22.768,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
144.486,2854.59,2503.6,4290.08,3776.78,10.915,"2026-07-02T12:00:27.439Z",22.514,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
144.74,2853.07,2502.3,4290.88,3777.2,10.91,"2026-07-02T12:00:27.439Z",22.26,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
144.995,2851.77,2501.33,4289.98,3776.53,10.918,"2026-07-02T12:00:27.439Z",22.005,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
145.249,2852.15,2501.58,4288.6,3775.83,10.927,"2026-07-02T12:00:27.439Z",21.751,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
145.503,2852.69,2501.82,4289.06,3776.56,10.926,"2026-07-02T12:00:27.439Z",21.497,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
145.757,2851.8,2501.13,4290.39,3777.56,10.925,"2026-07-02T12:00:27.439Z",21.243,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
146.011,2850.97,2500.42,4290.26,3777.37,10.924,"2026-07-02T12:00:27.439Z",20.989,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
146.266,2851.17,2500.51,4289.53,3777.25,10.933,"2026-07-02T12:00:27.439Z",20.734,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
146.52,2850.89,2500.18,4290.2,3778.19,10.938,"2026-07-02T12:00:27.439Z",20.48,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
146.774,2849.91,2499.55,4290.85,3778.86,10.948,"2026-07-02T12:00:27.439Z",20.226,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
147.028,2850.1,2499.8,4290.26,3778.66,10.958,"2026-07-02T12:00:27.439Z",19.972,2026-07-02 12:00:27.439,"2026-07-02 12:00","up"
