"LAF","ST","AST","REV-ST","REV-AST","TMP","start_time","datetime","label","leg","depth_m","depth_ft"
88.308,3030.42,2638.6,4348.78,3779.4,11.168,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",70.692,231.92914128
88.562,3030.85,2638.58,4348.06,3778.91,11.158,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",70.438,231.09580792
88.817,3030.64,2638.23,4349.21,3779.83,11.151,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",70.183,230.25919372
89.071,3029.09,2637.07,4350.24,3780.81,11.159,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",69.929,229.42586036
89.325,3029.22,2637.06,4350.09,3781.02,11.163,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",69.675,228.592527
89.579,3030.97,2638.17,4351.1,3782.06,11.153,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",69.421,227.75919364
89.833,3031.08,2638.24,4353.82,3784.23,11.148,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",69.167,226.92586028
90.088,3029.28,2637,4354.98,3785.15,11.156,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",68.912,226.08924608
90.342,3028.86,2636.59,4353.78,3784.41,11.162,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",68.658,225.25591272
90.596,3029.85,2637.33,4353.53,3784.48,11.164,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",68.404,224.42257936
90.85,3029.41,2636.83,4355.2,3785.77,11.157,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",68.15,223.589246
91.104,3028.2,2635.71,4355.97,3786.18,11.149,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",67.896,222.75591264
91.359,3028.45,2635.97,4355.55,3785.85,11.151,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",67.641,221.91929844
91.613,3029.12,2636.65,4356.51,3786.8,11.157,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",67.387,221.08596508
91.867,3027.8,2635.45,4357.97,3787.9,11.151,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",67.133,220.25263172
92.121,3026.03,2633.68,4357.25,3787.16,11.141,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",66.879,219.41929836
92.375,3025.83,2633.52,4355.6,3785.87,11.145,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",66.625,218.585965
92.63,3025.53,2633.56,4355.65,3785.98,11.156,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",66.37,217.7493508
92.884,3023.74,2632.23,4356.24,3786.39,11.161,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",66.116,216.91601744
93.138,3022.25,2630.74,4355.24,3785.59,11.156,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",65.862,216.08268408
93.392,3022.27,2630.54,4353.92,3784.88,11.159,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",65.608,215.24935072
93.646,3022.16,2630.41,4354.14,3785.55,11.169,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",65.354,214.41601736
93.901,3021.15,2629.46,4354.82,3786.39,11.172,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",65.099,213.57940316
94.155,3020.76,2628.9,4354.7,3786.31,11.166,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",64.845,212.7460698
94.409,3021.15,2629.3,4355.21,3786.53,11.162,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",64.591,211.91273644
94.663,3020.7,2629.11,4357.12,3787.82,11.161,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",64.337,211.07940308
94.917,3019.26,2627.74,4358.24,3788.54,11.151,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",64.083,210.24606972
95.172,3018.63,2626.77,4357.64,3788.3,11.144,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",63.828,209.40945552
95.426,3018.79,2626.83,4357.77,3788.94,11.154,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",63.574,208.57612216
95.68,3018.45,2626.66,4359.24,3790.28,11.159,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",63.32,207.7427888
95.934,3018.02,2626.6,4360.01,3790.38,11.156,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",63.066,206.90945544
96.188,3018.7,2627.42,4360.23,3789.88,11.148,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",62.812,206.07612208
96.443,3019.3,2628.13,4361.79,3790.88,11.147,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",62.557,205.23950788
96.697,3018.24,2627.36,4363.63,3792.28,11.147,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",62.303,204.40617452
96.951,3016.87,2626.12,4363.53,3792.18,11.145,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",62.049,203.57284116
97.205,3016.75,2625.99,4362.66,3791.71,11.151,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",61.795,202.7395078
97.459,3016.63,2625.89,4363.38,3792.45,11.153,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",61.541,201.90617444
97.714,3015.57,2624.96,4364.22,3793.28,11.155,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",61.286,201.06956024
97.968,3015.35,2624.76,4363.66,3793.23,11.165,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",61.032,200.23622688
98.222,3016.29,2625.55,4364,3793.85,11.171,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",60.778,199.40289352
98.476,3015.88,2625.33,4366.18,3795.72,11.174,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",60.524,198.56956016
98.73,3014.15,2623.95,4367.17,3796.56,11.178,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",60.27,197.7362268
98.985,3014.11,2623.83,4366.22,3796.04,11.182,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",60.015,196.8996126
99.239,3015.43,2624.96,4366.77,3796.82,11.188,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",59.761,196.06627924
99.493,3015.08,2624.89,4369.48,3798.99,11.191,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",59.507,195.23294588
99.747,3013.64,2623.73,4370.74,3799.86,11.189,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",59.253,194.39961252
100.001,3013.57,2623.59,4370.25,3799.6,11.191,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",58.999,193.56627916
100.256,3014.52,2624.04,4370.98,3800.57,11.186,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",58.744,192.72966496
100.51,3014.26,2623.76,4373.02,3802.42,11.186,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",58.49,191.8963316
100.764,3013.53,2623.24,4374,3803.2,11.188,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",58.236,191.06299824
101.018,3014.16,2623.72,4374.11,3803.43,11.189,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",57.982,190.22966488
101.272,3014.92,2624.4,4375.5,3804.83,11.194,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",57.728,189.39633152
101.526,3013.73,2623.61,4377.41,3806.46,11.201,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",57.474,188.56299816
101.781,3012.58,2622.88,4377.65,3806.62,11.208,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",57.219,187.72638396
102.035,3013.23,2623.51,4377.55,3806.69,11.214,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",56.965,186.8930506
102.289,3013.09,2623.3,4378.98,3808.04,11.214,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",56.711,186.05971724
102.543,3011.12,2621.68,4379.7,3808.65,11.216,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",56.457,185.22638388
102.797,3010.22,2620.87,4378.38,3807.54,11.216,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",56.203,184.39305052
103.052,3011.15,2621.5,4377.91,3807.11,11.21,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",55.948,183.55643632
103.306,3011.22,2621.67,4379.68,3808.46,11.209,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",55.694,182.72310296
103.56,3010.11,2620.79,4380.83,3809.41,11.211,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",55.44,181.8897696
103.814,3010.29,2620.76,4380.26,3809.25,11.213,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",55.186,181.05643624
104.068,3011.47,2621.52,4380.84,3810.06,11.211,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",54.932,180.22310288
104.323,3011,2621.19,4382.93,3811.74,11.21,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",54.677,179.38648868
104.577,3009.46,2619.93,4383.4,3812.06,11.211,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",54.423,178.55315532
104.831,3009.67,2619.88,4382.18,3811.3,11.21,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",54.169,177.71982196
105.085,3010.97,2621.06,4382.6,3811.98,11.219,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",53.915,176.8864886
105.339,3010.77,2621.15,4384.95,3813.89,11.224,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",53.661,176.05315524
105.594,3009.93,2620.37,4386.35,3814.69,11.213,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",53.406,175.21654104
105.848,3010.42,2620.46,4386.5,3814.68,11.199,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",53.152,174.38320768
106.102,3010.59,2620.51,4387.5,3815.53,11.196,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",52.898,173.54987432
106.356,3008.99,2619.35,4388.56,3816.4,11.202,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",52.644,172.71654096
106.61,3007.83,2618.52,4387.86,3816.07,11.214,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",52.39,171.8832076
106.865,3008.24,2618.9,4387.21,3815.8,11.221,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",52.135,171.0465934
107.119,3008.23,2618.71,4388.12,3816.62,11.216,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",51.881,170.21326004
107.373,3007.02,2617.56,4388.74,3817.11,11.212,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",51.627,169.37992668
107.627,3006.61,2617.19,4388.18,3816.65,11.212,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",51.373,168.54659332
107.881,3006.9,2617.42,4388.14,3816.64,11.212,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",51.119,167.71325996
108.136,3005.96,2616.64,4388.98,3817.28,11.211,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",50.864,166.87664576
108.39,3004.71,2615.41,4388.91,3817.3,11.208,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",50.61,166.0433124
108.644,3005.24,2615.57,4388.31,3816.9,11.201,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",50.356,165.20997904
108.898,3006.22,2616.28,4389.18,3817.63,11.196,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",50.102,164.37664568
109.152,3005.4,2615.68,4390.74,3818.9,11.198,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",49.848,163.54331232
109.407,3004.05,2614.51,4390.75,3818.99,11.2,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",49.593,162.70669812
109.661,3004.37,2614.79,4389.98,3818.57,11.205,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",49.339,161.87336476
109.915,3005,2615.31,4390.61,3819.28,11.208,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",49.085,161.0400314
110.169,3004.02,2614.53,4391.78,3820.15,11.207,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",48.831,160.20669804
110.423,3002.91,2613.64,4391.31,3819.77,11.21,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",48.577,159.37336468
110.678,3003.24,2613.57,4390.62,3819.37,11.203,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",48.322,158.53675048
110.932,3003.16,2613.21,4391.73,3820.17,11.19,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",48.068,157.70341712
111.186,3001.78,2611.81,4392.4,3820.73,11.183,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",47.814,156.87008376
111.44,3001.26,2611.37,4391.05,3820.05,11.195,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",47.56,156.0367504
111.694,3002.38,2612.25,4390.74,3820.05,11.197,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",47.306,155.20341704
111.949,3002.72,2612.39,4392.81,3821.54,11.186,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",47.051,154.36680284
112.203,3001.49,2611.29,4394.05,3822.42,11.18,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",46.797,153.53346948
112.457,3001.54,2611.34,4393.63,3822.33,11.187,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",46.543,152.70013612
112.711,3003.03,2612.54,4394.73,3823.45,11.187,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",46.289,151.86680276
112.965,3002.44,2612.03,4397.5,3825.59,11.181,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",46.035,151.0334694
113.22,3000.19,2610.19,4397.86,3825.88,11.185,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",45.78,150.1968552
113.474,3000.2,2610.06,4395.67,3824.49,11.191,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",45.526,149.36352184
113.728,3001.94,2611.32,4395.61,3824.71,11.189,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",45.272,148.53018848
113.982,3001.66,2610.95,4398.05,3826.55,11.179,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",45.018,147.69685512
114.236,2999.65,2609.41,4398.78,3826.89,11.179,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",44.764,146.86352176
114.491,2999.04,2608.97,4397.26,3825.71,11.185,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",44.509,146.02690756
114.745,2999.48,2609.33,4396.82,3825.47,11.187,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",44.255,145.1935742
114.999,2998.75,2608.87,4397.79,3826.2,11.191,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",44.001,144.36024084
115.253,2997.82,2607.84,4397.8,3826.11,11.182,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",43.747,143.52690748
115.507,2997.95,2607.59,4397.06,3825.65,11.174,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",43.493,142.69357412
115.762,2998.07,2607.59,4397.36,3826.27,11.178,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",43.238,141.85695992
116.016,2997.27,2606.92,4398.23,3827.09,11.18,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",42.984,141.02362656
116.27,2997.09,2606.86,4398.37,3827.05,11.18,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",42.73,140.1902932
116.524,2997.51,2607.48,4398.75,3827.22,11.185,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",42.476,139.35695984
116.778,2996.54,2607.14,4399.99,3828.21,11.199,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",42.222,138.52362648
117.033,2994.93,2605.88,4400.14,3828.54,11.208,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",41.967,137.68701228
117.287,2995.37,2605.78,4399.28,3828.22,11.202,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",41.713,136.85367892
117.541,2996.96,2606.82,4400.27,3829.21,11.194,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",41.459,136.02034556
117.795,2996.92,2607,4403.19,3831.51,11.195,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",41.205,135.1870122
118.049,2995.92,2606.47,4404.95,3832.93,11.204,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",40.951,134.35367884
118.304,2996.48,2606.97,4405.41,3833.41,11.206,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",40.696,133.51706464
118.558,2997.75,2607.4,4407,3834.91,11.186,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",40.442,132.68373128
118.812,2997.38,2606.36,4409.05,3836.83,11.166,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",40.188,131.85039792
119.066,2996.34,2605.2,4409.49,3837.29,11.16,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",39.934,131.01706456
119.32,2996.45,2605.04,4409.23,3837.1,11.152,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",39.68,130.1837312
119.575,2996.64,2605.08,4410.16,3837.83,11.147,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",39.425,129.347117
119.829,2995.26,2604.17,4411.24,3838.55,11.151,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",39.171,128.51378364
120.083,2993.89,2603.22,4410.43,3837.85,11.159,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",38.917,127.68045028
120.337,2994.58,2603.67,4409.42,3837.26,11.16,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",38.663,126.84711692
120.591,2995.36,2604.23,4410.67,3838.53,11.161,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",38.409,126.01378356
120.846,2994.42,2603.29,4412.34,3839.96,11.156,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",38.154,125.17716936
121.1,2993.23,2602.22,4412.08,3839.95,11.16,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",37.9,124.343836
121.354,2992.62,2601.77,4411.47,3839.67,11.168,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",37.646,123.51050264
121.608,2991.71,2600.91,4411.73,3839.89,11.166,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",37.392,122.67716928
121.862,2990.68,2599.82,4411.68,3839.74,11.157,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",37.138,121.84383592
122.117,2991.06,2600.04,4411.26,3839.42,11.154,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",36.883,121.00722172
122.371,2991.53,2600.59,4412.31,3840.36,11.159,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",36.629,120.17388836
122.625,2990.58,2599.84,4414.07,3841.94,11.163,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",36.375,119.340555
122.879,2989.68,2598.65,4414.16,3842.38,11.158,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",36.121,118.50722164
123.133,2990.52,2598.78,4413.98,3842.5,11.145,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",35.867,117.67388828
123.388,2991.57,2599.58,4415.83,3843.92,11.137,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",35.612,116.83727408
123.642,2991.17,2599.29,4418.07,3845.72,11.135,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",35.358,116.00394072
123.896,2990.74,2598.89,4418.59,3846.31,11.137,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",35.104,115.17060736
124.15,2991.2,2599.02,4418.84,3846.75,11.134,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",34.85,114.337274
124.404,2990.71,2598.58,4420.26,3848.05,11.134,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",34.596,113.50394064
124.659,2989.03,2597.42,4420.97,3848.46,11.14,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",34.341,112.66732644
124.913,2988.75,2597.04,4420,3847.64,11.136,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",34.087,111.83399308
125.167,2990.1,2597.8,4419.95,3847.89,11.129,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",33.833,111.00065972
125.421,2989.95,2597.58,4421.78,3849.52,11.127,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",33.579,110.16732636
125.675,2988.32,2596.49,4422.28,3849.81,11.134,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",33.325,109.333993
125.93,2988.12,2596.27,4420.84,3848.7,11.136,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",33.07,108.4973788
126.184,2988.81,2596.75,4420.85,3849.04,11.139,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",32.816,107.66404544
126.438,2987.91,2596.08,4422.61,3850.52,11.142,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",32.562,106.83071208
126.692,2986.46,2594.86,4423,3850.85,11.143,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",32.308,105.99737872
126.946,2986.81,2595.18,4422.13,3850.45,11.151,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",32.054,105.16404536
127.201,2987.65,2596.15,4422.82,3851.19,11.162,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",31.799,104.32743116
127.455,2986.81,2595.81,4424.46,3852.54,11.173,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",31.545,103.4940978
127.709,2985.63,2594.9,4424.34,3852.46,11.177,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",31.291,102.66076444
127.963,2986.17,2595.21,4423.4,3851.73,11.174,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",31.037,101.82743108
128.217,2986.9,2595.92,4424.19,3852.39,11.176,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",30.783,100.99409772
128.472,2985.85,2595.4,4425.62,3853.47,11.185,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",30.528,100.15748352
128.726,2984.79,2594.71,4425.2,3853.32,11.197,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",30.274,99.32415016
128.98,2985.3,2595.23,4424.52,3853.12,11.208,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",30.02,98.4908168
129.234,2985.61,2595.72,4425.56,3854.19,11.218,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",29.766,97.65748344
129.488,2984.73,2595.17,4426.52,3855.23,11.23,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",29.512,96.82415008
129.743,2984.64,2595.12,4426.11,3855.13,11.236,"2026-07-07T16:57:19.326Z",2026-07-07 13:57:19.326,"2026-07-07 13:57","up",29.257,95.98753588
